title,doc_type,doc_id,year,date,page,paragraph_id,text
Comunicado N° 01-2024-CF – El Consejo Fiscal alerta sobre la necesidad de tomar medidas para mitigar los factores que pueden afectar la sostenibilidad fiscal,Comunicado,01,2024,01/02/2024,3,13,"Cabe resaltar que el marco legal que autoriza la operación de endeudamiento de la MML se basa en que dicho gobierno subnacional cuenta con dos calificaciones crediticias superiores a BBB+ , que le permiten: (i) estar exceptuada del cumplimiento de las reglas fiscales subnacionales y sus medidas correctivas, y (ii) realizar operaciones de endeudamiento sin garantía del Gobierno Nacional por encima de los S/ 15 millones . Al respecto, el CF desde 2016, año en que se expidió el Decreto Legislativo N° 1275, ha opinado en múltiples oportunidades que no es adecuado establecer excepciones que permitan tomar mayor endeudamiento en función únicamente de calificaciones crediticias, principalmente porque dichas calificaciones generalmente suponen que el Gobierno Nacional actuará como garante (implícito) en situaciones de limitada capacidad de pago de la entidad subnacional evaluada. La fuerte dispersión en calificaciones crediticias asignadas a la MML, además, sugiere un grado no menor de subjetividad en la asignación de las mismas. En ese sentido, es necesario plantear los mecanismos correctivos correspondientes."
Comunicado N° 01-2024-CF – El Consejo Fiscal alerta sobre la necesidad de tomar medidas para mitigar los factores que pueden afectar la sostenibilidad fiscal,Comunicado,01,2024,01/02/2024,3,14,"En la misma línea, mediante el Decreto Legislativo N° 1613 se estableció el marco legal para la creación de un fideicomiso de titulización para el financiamiento de obras de infraestructura relacionadas al desarrollo del transporte y la movilidad urbana en Lima y Callao. Al respecto, el CF"
Comunicado N° 01-2024-CF – El Consejo Fiscal alerta sobre la necesidad de tomar medidas para mitigar los factores que pueden afectar la sostenibilidad fiscal,Comunicado,01,2024,01/02/2024,4,15,"reitera que este tipo de mecanismos puede generar mayor gasto y endeudamiento público, así como pasivos contingentes no contemplados en el MMM vigente. En particular en el Decreto Legislativo N° 1613 el CF observa que el mecanismo establecido conlleva riesgos explícitos asociados a la emisión de garantías no financieras, las cuales son un contingente asumido por el gobierno. El tamaño de estas garantías y otros compromisos que se podrían generar son de especial consideración dada la envergadura de las posibles obras a financiar a través de este fideicomiso, como lo son las líneas 3 y 4 del Metro de Lima . Asimismo, el CF considera necesario señalar que la ejecución y el financiamiento de este tipo de obras públicas debería registrarse de forma adecuada y oportuna, dentro de la cobertura de las reglas fiscales, por lo cual considera que pretender exonerar las operaciones del fideicomiso de titulización del sistema administrativo de endeudamiento perjudica la transparencia y replica prácticas internacionales que han sido desaconsejadas . Dada la importancia del tema como riesgo fiscal, así como otras implicancias asociadas a la transparencia de su registro en las cuentas fiscales, los costos financieros relacionados a la emisión de deuda, y su uso en la experiencia internacional, el CF realizó un pedido de información al MEF sobre el contenido del Decreto Legislativo N°1613 , cuyo plazo de respuesta ya está vencido, y se pronunciará con mayor detalle posteriormente, con la información disponible."
Comunicado N° 01-2024-CF – El Consejo Fiscal alerta sobre la necesidad de tomar medidas para mitigar los factores que pueden afectar la sostenibilidad fiscal,Comunicado,01,2024,01/02/2024,4,16,"Adicionalmente, en cuanto a la situación de Petroperú y los anuncios de autoridades del Poder Ejecutivo que señalan que se vienen evaluando esquemas de apoyo financiero, el CF reitera su preocupación por el continuo deterioro de la situación financiera de la empresa estatal y considera que el riesgo para las finanzas públicas radica en la magnitud de las necesidades financieras de Petroperú y en que las actuales dificultades persistan en el tiempo . El CF advierte que nuevas medidas de apoyo financiero a Petroperú conllevarían implicancias fiscales relevantes, pudiendo reducir la disponibilidad de recursos líquidos del gobierno o presionar hacia mayores niveles de endeudamiento público. En ese sentido, el CF reitera la importancia de que se tomen las medidas correctivas correspondientes para que la gestión de Petroperú se rija de manera efectiva bajo criterios de transparencia y buen gobierno corporativo."
Comunicado N° 01-2024-CF – El Consejo Fiscal alerta sobre la necesidad de tomar medidas para mitigar los factores que pueden afectar la sostenibilidad fiscal,Comunicado,01,2024,01/02/2024,4,17,"Finalmente, el CF recuerda que la sostenibilidad fiscal es una condición necesaria para mantener la estabilidad macroeconómica que conlleva múltiples beneficios para la economía. Entre tales beneficios se encuentran el reducir los pagos de intereses y reasignar el gasto público hacia a una mayor provisión de servicios esenciales para los ciudadanos, reducir los costos de financiamiento para el sector privado, y generar ahorros fiscales que permitan implementar políticas fiscales contracíclicas y acciones de prevención antes eventos inesperados (climáticos o desastres naturales), entre otros."
Comunicado N° 01-2024-CF – El Consejo Fiscal alerta sobre la necesidad de tomar medidas para mitigar los factores que pueden afectar la sostenibilidad fiscal,Comunicado,01,2024,01/02/2024,4,18,"Lima, 01 de febrero de 2024."
Comunicado N° 01-2024-CF – El Consejo Fiscal alerta sobre la necesidad de tomar medidas para mitigar los factores que pueden afectar la sostenibilidad fiscal,Comunicado,01,2024,01/02/2024,4,19,CONSEJO FISCAL DEL PERÚ
Comunicado N° 01-2024-CF – El Consejo Fiscal alerta sobre la necesidad de tomar medidas para mitigar los factores que pueden afectar la sostenibilidad fiscal,Comunicado,01,2024,01/02/2024,1,2,"El CF observa que en 2023 se habría registrado un desvío considerable, pese a múltiples alertas de este Consejo, en la senda de consolidación fiscal establecida en la Ley N° 31541 puesto que se estima un déficit fiscal de 2,8 por ciento del PBI que superaría el límite de la regla (de excepción) del déficit fiscal, de 2,4 por ciento del PBI. En consecuencia, el CF advierte que el cumplir con la regla de déficit fiscal en 2024, de 2,0 por ciento del PBI, requerirá de un significativo esfuerzo de consolidación fiscal."
Comunicado N° 01-2024-CF – El Consejo Fiscal alerta sobre la necesidad de tomar medidas para mitigar los factores que pueden afectar la sostenibilidad fiscal,Comunicado,01,2024,01/02/2024,1,4,"No obstante, el CF observa que las últimas medidas dictaminadas, tanto por el Poder Ejecutivo como por el Legislativo, van en dirección contraria, generando presiones a una menor recaudación tributaria, a un mayor gasto público y a nuevos riesgos fiscales, lo que complica aún más el cumplimiento de una senda sostenible, ya de por sí desafiante."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,3,13,"No obstante, el CF advierte que el panorama macroeconómico local e internacional seguirá estando determinado por la evolución de la pandemia y las secuelas estructurales que esta pueda dejar, lo cual plantea desafíos importantes de cara al crecimiento económico de corto y mediano plazo. En el corto plazo, el crecimiento proyectado para 2021 se verá limitado por las medidas adoptadas ante la segunda ola de contagios por la COVID-19, la débil recuperación del empleo formal y la incertidumbre política en torno a las elecciones. En el mediano plazo, las secuelas que la pandemia podría dejar en la actividad económica mundial y local , sugieren un panorama económico retador para los próximos años. Frente a ello, el CF considera que alcanzar tasas de crecimiento superiores al 3,0 por ciento requiere de un esfuerzo considerable, y dependerá de la puesta en marcha de una estrategia para acelerar la ejecución de la inversión privada, así como de la implementación de medidas concretas orientadas a mejorar la eficiencia y competitividad de la economía."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,3,12,"Para asegurar la sostenibilidad de las finanzas públicas, el CF considera imprescindible incrementar los ingresos fiscales permanentes. Para ello, tan importante como implementar una reforma tributaria orientada a ampliar la base tributaria y reducir los niveles de incumplimiento tributario será asegurar la mejora en el desempeño macroeconómico. En ese sentido, deberán establecerse los medios para garantizar que el crecimiento del PBI se comporte en mayor medida como se prevé en el IP (crecimiento promedio de 4,1 por ciento para el periodo 2022- 2026), y no tanto como en los 5 años previos a la crisis de la COVID-19 (crecimiento promedio de 3,2 por ciento en el periodo 2015-2019). Un escenario de bajo crecimiento afectaría negativamente la credibilidad y sostenibilidad de cualquier reforma tributaria orientada a incrementar la recaudación fiscal."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,3,11,"encuentran algunas que deberán ser implementadas por la siguiente administración de gobierno y que aportarían hasta 0,7 p.p. del PBI ."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,2,10,"Para llevar adelante el proceso de consolidación, el déficit fiscal deberá reducirse tanto a través del incremento de los ingresos como de la racionalización del gasto público. Por el lado de los ingresos fiscales, las proyecciones contenidas en el IP prevén que entre 2021 y 2026 los ingresos corrientes del Gobierno General se incrementen gradualmente en casi 3 p.p. del PBI debido a la concurrencia de: un mejor desempeño macroeconómico a partir de 2021, un contexto externo favorable y la implementación de medidas para incrementar la recaudación, entre las cuales se 2/6"
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,2,9,"Si bien la senda fiscal planteada en el IP está sujeta a diversos riesgos que podrían dificultar su cumplimiento, el CF considera que los objetivos mencionados en el párrafo anterior deben ser la prioridad en materia fiscal para la siguiente administración. Es importante destacar que preservar la sostenibilidad fiscal y mantener bajos niveles de endeudamiento público, conllevan múltiples beneficios tales como: i) reducir el pago de intereses, lo que permite reasignar el gasto financiero hacia a una mayor provisión de servicios públicos sin afectar el déficit fiscal ; ii) acceder a menores costos de financiamiento tanto en el sector público como el sector privado ; y iii) generar mayor confianza en los agentes económicos, favoreciendo la estabilidad macroeconómica. Asimismo, el CF recuerda que el Perú pudo implementar uno de los paquetes fiscales de respuesta ante la COVID-19 más ambiciosos de la región gracias a las fortalezas fiscales generadas en las últimas décadas, las cuales permitieron acumular ahorros fiscales y garantizar un acceso oportuno a los mercados financieros a un bajo costo de financiamiento."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,6,35,CONSEJO FISCAL DEL PERÚ 6/6
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,3,14,"Además, el CF advierte que la previsión de ingresos del IP considera un conjunto de supuestos tributarios, referidos a la maduración de un conjunto de medidas implementadas entre los años 2018-2019 y una mayor fiscalización por parte de la SUNAT, que aportarían hasta 0,9 p. p. del PBI a los ingresos fiscales. Estos supuestos también presentan riesgos a la baja, lo cual podría subestimar la necesidad de ingresos permanentes y, por ende, el esfuerzo que deberá hacer la próxima administración de gobierno para implementar medidas que incrementen los ingresos fiscales. Considerando las sendas de déficit fiscal y de gastos planteadas en el IP, de no materializarse los supuestos tributarios, la necesidad de ingresos permanentes requerida sería significativamente superior al 0,7 p.p. del PBI planteado en el IP."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,5,22,"Considerando los riesgos antes descritos y el contexto macrofiscal actual, el CF considera que el próximo gobierno afrontará el periodo 2021-2026 con restricciones fiscales más estrictas que las que han afrontado gobiernos anteriores, donde la viabilidad de las propuestas económicas estará determinada por la capacidad de incrementar los ingresos fiscales de forma permanente."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,5,23,"Ante ello, el CF considera que las propuestas electorales que incrementen permanentemente el gasto público deberán ser acompañadas por propuestas técnicas de carácter tributario que permitan financiarlas. En otras palabras, incrementos del gasto público por encima de lo previsto en el IP elevarán proporcionalmente la necesidad de incrementar los ingresos permanentes. En caso de no alcanzar la meta de recaudación, el gasto público tendría que reducirse en similar magnitud para evitar incrementos no previstos de la deuda pública, que podrían gatillar un deterioro en la calificación crediticia y aumentos en el costo de financiamiento a futuro."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,5,24,"Por último, el CF señala que las proyecciones del IP y los riesgos que estas conllevan muestran que el manejo de la política fiscal en los próximos años deberá ser guiado por los mismos principios de prudencia y responsabilidad fiscal que permitieron crear fortalezas fiscales en las últimas décadas. En ese sentido, y ante la posible ocurrencia de nuevos escenarios desfavorables, el CF recomienda tomar medidas concretas para la reconstrucción del espacio fiscal perdido e iniciar las acciones para restituir, en el corto plazo, un sistema de reglas fiscales que permita establecer límites a las acciones de política de los distintos poderes del Estado y establezca una guía de largo plazo para la política fiscal. Este sistema de reglas debe ser consistente con mantener la sostenibilidad de las finanzas públicas, pero también lo suficientemente flexible como para seguir haciendo frente a la crisis de la COVID-19 y otras contingencias. Para ello, es necesario evaluar cuál es el nivel de deuda sostenible en este nuevo contexto y cuáles son las políticas de ingresos y gastos consistentes con ese nivel de deuda."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,5,25,5/6
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,6,26,Conclusiones
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,6,27,"La crisis de la COVID-19 viene generando un serio deterioro en las finanzas públicas del Perú que marca la transición de una etapa de fortaleza fiscal hacia una de vulnerabilidad. Por ello, el CF considera que las prioridades en materia de política fiscal para la siguiente administración de gobierno deberán ser asegurar la sostenibilidad fiscal y reconstruir las fortalezas fiscales perdidas que permitirán enfrentar escenarios adversos futuros."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,6,28,"El CF recuerda que la sostenibilidad fiscal conlleva múltiples beneficios para la economía como: reducir los pagos de intereses y reasignar el gasto público hacia a una mayor provisión de servicios para los ciudadanos; reducir los costos de financiamiento para el sector público y privado; generar ahorros fiscales que permitan implementar políticas fiscales contracíclicas; y, contribuir con la estabilidad macroeconómica."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,6,29,"Para asegurar la sostenibilidad de las finanzas públicas, será necesario que el déficit fiscal se reduzca a través del incremento de los ingresos y la racionalización del gasto público. Por el lado de los ingresos fiscales el CF considera imprescindible incrementar los ingresos fiscales permanentes, para lo cual tan importante como implementar una reforma tributaria orientada a ampliar la base tributaria será asegurar la mejora en el desempeño macroeconómico."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,6,30,"No obstante, el CF considera que alcanzar tasas de crecimiento económico superiores al 3,0 por ciento dependerá de la puesta en marcha de una estrategia para acelerar la ejecución de la inversión privada, así como de la implementación de medidas concretas orientadas a mejorar la eficiencia y competitividad de la economía."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,6,31,"Asegurar la sostenibilidad fiscal también requiere racionalizar el gasto público. Por ello el CF recomienda tomar medidas concretas para incrementar la eficiencia del gasto público. En ese sentido, la siguiente administración de gobierno deberá procurar gastar mejor y, en la medida que se incrementen los ingresos fiscales, gastar más en áreas donde sea necesario reducir brechas."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,6,32,"Asimismo, el CF considera que las propuestas legislativas que incrementan el gasto público sin considerar su eficiencia, ni la actual situación de vulnerabilidad de las cuentas fiscales, constituyen uno de los mayores riesgos fiscales. Por ello, el CF exhorta al Congreso de la República a legislar respetando de manera estricta la responsabilidad fiscal y las disposiciones constitucionales. En este contexto, el CF considera que la sentencia del Tribunal Constitucional, que declaró inconstitucional la Ley de devolución de los aportes administrados por la ONP, debe marcar un precedente de obligatorio cumplimiento para el Congreso de la República."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,6,33,El CF opina que el próximo gobierno afrontará un conjunto de restricciones fiscales más estrictas que las de gobiernos anteriores. Por ello el CF considera que las propuestas electorales que incrementen permanentemente el gasto público deberán ser acompañadas por propuestas técnicas de carácter tributario que permitan financiarlas.
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,6,34,"Finalmente, el CF considera que en los próximos años la política fiscal deberá ser guiada por los mismos principios de prudencia y responsabilidad fiscal que permitieron crear fortalezas fiscales en las últimas décadas. En ese sentido, el CF recomienda tomar medidas concretas para la reconstrucción del espacio fiscal perdido e iniciar las acciones para restituir un sistema de reglas fiscales que marque una guía para la política fiscal en el mediano plazo."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,5,21,"nivel de ingresos producto de una menor efectividad de las medidas tributarias ; en un tercer escenario, se suponen mayores niveles de gasto público de forma permanente ; y en el cuarto se considera la ocurrencia conjunta de los tres escenarios anteriores. Estos escenarios muestran que los principales riesgos para la sostenibilidad de la deuda derivan de la imposibilidad de reducir significativamente los niveles de déficit fiscal, sea por la dificultad de implementar medidas tributarias o porque el gasto público permanece en niveles altos, lo cual lleva a que la deuda adopte sendas crecientes ."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,4,20,"En concordancia con lo expresado anteriormente, el CF advierte que la senda de consolidación fiscal planteada en el IP para los años 2021-2026 enfrenta riesgos derivados de la poca capacidad de generar ingresos permanentes y de las presiones para incrementar el gasto público. En base a estos riesgos, la Dirección de Estudios Macrofiscales del Consejo Fiscal (DEM-CF) ha elaborado cuatro escenarios que permiten entender cómo podría evolucionar la deuda pública bajo supuestos adversos. En el primer escenario se considera un crecimiento económico menor al previsto que incide también en menores ingresos fiscales ; en el segundo se supone un menor 4/6"
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,4,19,"En ese sentido, el CF saluda la decisión del Tribunal Constitucional de declarar la inconstitucionalidad de la Ley que estableció un régimen de devolución de los aportes administrados por la Oficina de Normalización Previsional . Esta sentencia, que debería marcar un precedente de obligatorio cumplimiento para el Congreso de la República, declaró categóricamente la inconstitucionalidad de dicha norma por vulnerar las tres disposiciones constitucionales señaladas en el párrafo anterior ."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,4,18,"Tal como se señala en el IP, el CF considera que las propuestas legislativas que incrementan el gasto público permanente sin considerar su eficiencia, ni la actual situación de vulnerabilidad de las cuentas fiscales, constituyen uno de los mayores riesgos para el control del gasto público y la consolidación fiscal. Por ello, el CF exhorta al Congreso de la República a que las leyes que expida respeten de manera estricta la responsabilidad fiscal y el cumplimiento de las disposiciones constitucionales que establecen: a) la prohibición de crear o aumentar el gasto público por iniciativa congresal (artículo 79°), b) el principio de equilibrio presupuestario (artículo 78°) y c) la competencia exclusiva del Poder Ejecutivo de administrar la hacienda pública (artículo 118°)."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,4,17,"En un contexto en el que la pandemia viene revelando necesidades de mejorar la provisión de servicios públicos en diversas áreas , el CF considera necesario tomar medidas concretas para incrementar la eficiencia en el gasto público. Al respecto cabe señalar que instituciones como el Banco Interamericano de Desarrollo han calculado que mejorar la eficiencia del gasto en áreas como compras públicas, remuneraciones y transferencias focalizadas podría aportar ahorros de hasta 2,5 p.p. del PBI . Ello sin considerar otras fuentes de ineficiencia como obras públicas no prioritarias, duplicación de funciones, corrupción, entre otras. En ese sentido, el siguiente gobierno deberá procurar gastar mejor y, en la medida en que se incrementen los ingresos fiscales, gastar más en áreas donde sea necesario reducir brechas."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,4,16,"promedio) . Estas proyecciones reflejan los esfuerzos que deberá hacer la siguiente administración para racionalizar los niveles de gasto y cumplir los objetivos fiscales planteados, atendiendo la necesidad de encontrar la combinación óptima entre gasto corriente e inversión pública."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,01,2021,01/03/2021,2,8,"Considerando que la convergencia fiscal de mediano plazo deberá ser establecida por una norma con rango de ley, las proyecciones fiscales contempladas en el IP son entendidas como una propuesta de la presente administración de gobierno, que tiene por objetivo marcar una ruta que permita asegurar la sostenibilidad fiscal y reconstruir las fortalezas fiscales perdidas a consecuencia de la crisis de la COVID-19. Sobre la base de esta hoja de ruta, le corresponde al siguiente gobierno definir su propia senda de equilibrio fiscal y la calibración de reglas fiscales consistentes con sus objetivos de política."
