title,doc_type,doc_id,year,date,page,paragraph_id,text
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,1.0,2021,01/03/2021,6,12,"Asegurar la sostenibilidad fiscal también requiere racionalizar el gasto público. Por ello el CF recomienda tomar medidas concretas para incrementar la eficiencia del gasto público. En ese sentido, la siguiente administración de gobierno deberá procurar gastar mejor y, en la medida que se incrementen los ingresos fiscales, gastar más en áreas donde sea necesario reducir brechas."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,1.0,2021,01/03/2021,6,13,"Asimismo, el CF considera que las propuestas legislativas que incrementan el gasto público sin considerar su eficiencia, ni la actual situación de vulnerabilidad de las cuentas fiscales, constituyen uno de los mayores riesgos fiscales. Por ello, el CF exhorta al Congreso de la República a legislar respetando de manera estricta la responsabilidad fiscal y las disposiciones constitucionales. En este contexto, el CF considera que la sentencia del Tribunal Constitucional, que declaró inconstitucional la Ley de devolución de los aportes administrados por la ONP, debe marcar un precedente de obligatorio cumplimiento para el Congreso de la República."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,1.0,2021,01/03/2021,4,16,"En concordancia con lo expresado anteriormente, el CF advierte que la senda de consolidación fiscal planteada en el IP para los años 2021-2026 enfrenta riesgos derivados de la poca capacidad de generar ingresos permanentes y de las presiones para incrementar el gasto público. En base a estos riesgos, la Dirección de Estudios Macrofiscales del Consejo Fiscal (DEM-CF) ha elaborado cuatro escenarios que permiten entender cómo podría evolucionar la deuda pública bajo supuestos adversos. En el primer escenario se considera un crecimiento económico menor al previsto que incide también en menores ingresos fiscales; en el segundo se supone un menor  En ese sentido, el CF saluda la decisión del Tribunal Constitucional de declarar la inconstitucionalidad de la Ley que estableció un régimen de devolución de los aportes administrados por la Oficina de Normalización Previsional. Esta sentencia, que debería marcar un precedente de obligatorio cumplimiento para el Congreso de la República, declaró categóricamente la inconstitucionalidad de dicha norma por vulnerar las tres disposiciones constitucionales señaladas en el párrafo anterior."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,1.0,2021,01/03/2021,4,17,"Tal como se señala en el IP, el CF considera que las propuestas legislativas que incrementan el gasto público permanente sin considerar su eficiencia, ni la actual situación de vulnerabilidad de las cuentas fiscales, constituyen uno de los mayores riesgos para el control del gasto público y la consolidación fiscal. Por ello, el CF exhorta al Congreso de la República a que las leyes que expida respeten de manera estricta la responsabilidad fiscal y el cumplimiento de las disposiciones constitucionales que establecen: a) la prohibición de crear o aumentar el gasto público por iniciativa congresal (artículo 79), b) el principio de equilibrio presupuestario (artículo 78) y c) la competencia exclusiva del Poder Ejecutivo de administrar la hacienda pública (artículo 118)."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,1.0,2021,01/03/2021,2,19,"Considerando que la convergencia fiscal de mediano plazo deberá ser establecida por una norma con rango de ley, las proyecciones fiscales contempladas en el IP son entendidas como una propuesta de la presente administración de gobierno, que tiene por objetivo marcar una ruta que permita asegurar la sostenibilidad fiscal y reconstruir las fortalezas fiscales perdidas a consecuencia de la crisis de la COVID-19. Sobre la base de esta hoja de ruta, le corresponde al siguiente gobierno definir su propia senda de equilibrio fiscal y la calibración de reglas fiscales consistentes con sus objetivos de política. por ciento del PBI en 2020 a 1,0 por ciento del PBI en 2026, para estabilizarse en ese nivel en adelante. Cabe señalar que estas proyecciones no contemplan los efectos negativos que tendrá la segunda ola de contagios de la COVID-19 en las finanzas públicas, debido a la menor recaudación asociada a un menor dinamismo de la actividad económica y a las medidas de respuesta adicionales adoptadas para enfrentar la pandemia."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,1.0,2021,01/03/2021,3,20,"Por otra parte, asegurar la sostenibilidad fiscal requiere que el gasto público esté alineado con la disponibilidad de ingresos públicos. Para ello, en el IP se ha planteado una senda de gastos no financieros del Gobierno General en la que, en 2021, se reducen los gastos corrientes producto del retiro la mayor parte de las medidas adoptadas para enfrentar la crisis de la COVID-19; y, a partir de 2022, estos mismos gastos presentan un crecimiento modesto (1,5 por ciento real en  En este contexto, el IP señala que uno de los principales retos para el Perú será realizar una consolidación fiscal gradual para mantener la sostenibilidad fiscal y recomponer las fortalezas fiscales perdidas, mientras se atiende la emergencia sanitaria. Para ello, plantea que después de superada la crisis de la COVID-19 se empiece con una reducción progresiva del déficit fiscal, que permita iniciar un proceso de disminución del nivel de la deuda pública y así asegurar la sostenibilidad fiscal."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,1.0,2021,01/03/2021,1,21,"Análisis del Consejo Fiscal La crisis de la COVID-19 ha generado un deterioro significativo en las finanzas públicas como consecuencia de su impacto negativo en los ingresos fiscales y del incremento del gasto público en respuesta a la pandemia. Dicho deterioro se manifiesta en que, durante 2020, el déficit fiscal aumentó hasta 8,9 por ciento del PBI (el nivel más alto desde 1990), la deuda pública se incrementó en 8,2 puntos porcentuales (puntos porcentuales) del PBI, y los ahorros financieros del Sector Público No Financiero, como los del Fondo de Estabilización Fiscal, se redujeron significativamente. Por ello, el CF reitera que la crisis de la COVID-19 marca la transición de una etapa de fortaleza fiscal hacia una de vulnerabilidad en las finanzas públicas del Perú."
Informe N° 01-2021-CF Opinión del Consejo Fiscal sobre el Informe Preelectoral de la administración 2016-2021,Informe,1.0,2021,01/03/2021,1,25,"De acuerdo con el IP, después del súbito incremento de la deuda pública de 26,8 a 37,0 por ciento del PBI entre 2019 y 2022, la deuda adoptaría una senda decreciente a partir de 2023 que la llevaría a ubicarse por debajo del 35,0 por ciento del PBI en 2026. La senda de la deuda pública del IP se sustenta principalmente en la reducción gradual del déficit fiscal, el cual pasaría de 8,9 "
Comunicado del Consejo Fiscal ante la crisis generada por la pandemia del Covid-19,,,2020,01/04/2020,1,2,"Asimismo, dado que la crisis que venimos afrontando es en gran medida de naturaleza transitoria, el Consejo Fiscal considera que es indispensable que las medidas sean diseñadas privilegiando la facilidad de ser revertidas una vez terminada la crisis. En este contexto, el Consejo Fiscal señala que el incremento de la deuda pública por encima de su límite legal de 30,0 por ciento no constituye un problema de sostenibilidad fiscal, en la medida que el incremento del gasto y la disminución de los ingresos, de naturaleza transitoria, no se traduzcan en cambios de naturaleza permanente."
Comunicado del Consejo Fiscal sobre la aprobación de la norma que establece el régimen de devolución de los aportes realizados a la ONP,,,2020,02/12/2020,1,3,"Como se expresó en un informe previo, la implementación de esta decisión del Congreso de la República acarreará un costo fiscal estimado de S/ 15 956 millones o 2,3 por ciento del PBI, con el consecuente incremento de la deuda pública neta de igual magnitud. Dicho monto representa casi la mitad de la inversión pública prevista para el año 2021 en el Marco Macroeconómico Multianual vigente. Cabe recordar que un mayor endeudamiento pone en riesgo la sostenibilidad de las finanzas públicas y afectaría también el costo de la deuda pública peruana, añadiendo la presión para la materialización de dicho riesgo."
Comunicado del Consejo Fiscal sobre la aprobación de la norma que establece el régimen de devolución de los aportes realizados a la ONP,,,2020,02/12/2020,1,4," El Consejo Fiscal (CF) reitera su profunda preocupación por la aprobación, por parte del Congreso de la República, de la “Ley que establece un régimen especial facultativo de devolución de los aportes para los aportantes activos e inactivos bajo el Decreto Ley N 19990 administrados por la Oficina de Normalización Previsional (ONP)”. Esta ley es una flagrante violación del marco constitucional que impide al Congreso de la República tener iniciativa para crear o aumentar el gasto público, así como disponer de fondos intangibles. Aún más, dada la magnitud de la iniciativa, agrava significativamente la ya compleja situación de las finanzas públicas y crea presiones para que en el futuro el Estado deba proveer asistencia a las personas que no podrán acceder a una pensión debido a que optaron, hoy, por el retiro de sus aportes al fondo de la ONP."
Comunicado N° 02-2024-CF – Comunicado del Consejo Fiscal respecto de recientes medidas adoptadas en materia económica,Comunicado,2.0,2024,03/04/2024,1,1,"Con relación al cumplimiento de la regla fiscal del déficit, se emitió el Decreto de Urgencia (DU) N 006-2024. El CF considera correcto y oportuno el objetivo de establecer medidas que busquen retornar a la senda de cumplimiento de las reglas fiscales, pues como se indica en los considerandos de la norma, “la reducción del déficit fiscal es crucial para preservar la sostenibilidad fiscal”, lo cual a su vez es una de las fortalezas macroeconómicas del país. No obstante, el CF considera que este DU, dirigido principalmente a controlar las eventuales demandas adicionales de los pliegos (mediante la flexibilización de transferencias de partidas intra y entre pliegos), y a reducir la presión del gasto en planillas para 2025 (regulando la negociación colectiva descentralizada), tendría un impacto limitado en la reducción del gasto público. En efecto, se estima una reducción del marco presupuestario de aproximadamente S/ 400 millones (alrededor de un 0,04 por ciento del PBI) para 2024. la MML, esta entidad enfrentaría una peligrosa situación de sobreendeudamiento y de eventuales desequilibrios presupuestarios para las siguientes administraciones municipales."
Comunicado N° 02-2024-CF – Comunicado del Consejo Fiscal respecto de recientes medidas adoptadas en materia económica,Comunicado,2.0,2024,03/04/2024,2,2,"Al respecto cabe señalar que el cambio normativo introducido con el DU N 006-2024 podría llevar a que la MML alcance un saldo de deuda total (SDT) superior a los S/ 4 mil millones en 2024, lo cual es aproximadamente el doble del SDT máximo que la MML ha tenido en el pasado (S/ 1 926 millones en 2020). El análisis realizado por la Dirección de Estudios Macrofiscales (DEM) del Consejo Fiscal sugiere que, de concretarse el plan de endeudamiento de la MML (emisiones por un total de S/ 4 000 millones ), la entidad sobrepasaría largamente su capacidad de endeudamiento y comprometería el espacio disponible para una provisión razonable de partidas de gasto corriente y de capital, que afectaría a las siguientes cinco administraciones municipales. En ese sentido, sería importante que, de manera previa a la emisión de mayor endeudamiento por parte de la MML, se pueda contar con una evaluación y opinión de la Contraloría General de la República y del Ministerio de Economía y Finanzas (MEF) sobre las consecuencias de un endeudamiento de la magnitud propuesta, por su relevancia para la sostenibilidad fiscal y solvencia de la MML."
Comunicado N° 02-2024-CF – Comunicado del Consejo Fiscal respecto de recientes medidas adoptadas en materia económica,Comunicado,2.0,2024,03/04/2024,3,5,"Cabe indicar que, debido a la vigencia del DU N 006-2024, a partir de 2025 desaparecerán las limitaciones al endeudamiento para las entidades que cuenten con las clasificaciones crediticias favorables. Por ello, el CF reitera su posición, expresada desde que se emitió el marco legal habilitante del Decreto Legislativo N 1275, de que no es adecuado establecer excepciones al cumplimiento de las reglas fiscales subnacionales basadas únicamente en las calificaciones crediticias debido a que: (i) esas calificaciones normalmente consideran que la entidad evaluada incorpora un eventual rescate del Gobierno Nacional; y, (ii) el análisis de las calificadoras solo abarca a la deuda financiera. En ese sentido, el CF considera importante que el Poder Ejecutivo prepare una propuesta legislativa que modifique el marco fiscal subnacional para establecer las medidas correctivas definitivas hacia el futuro."
Comunicado N° 02-2024-CF – Comunicado del Consejo Fiscal respecto de recientes medidas adoptadas en materia económica,Comunicado,2.0,2024,03/04/2024,1,7,"Recientemente, y en cumplimiento de sus funciones, el Consejo Fiscal (CF) expresó, mediante el Comunicado N 01-2024-CF, su preocupación sobre un conjunto de riesgos con potencial impacto en la credibilidad y sostenibilidad fiscales del país, entre ellos los riesgos de mantener una senda de incumplimiento de las reglas fiscales, el sobreendeudamiento de la Municipalidad Metropolitana de Lima (MML), y el derivado de iniciativas legislativas impulsadas en el Congreso de la República que generan nuevos costos fiscales. En ese sentido, el CF considera oportuno expresarse respecto de las últimas medidas adoptadas, por las autoridades competentes en materia económica, vinculadas a estos riesgos."
Informe CF N° 001-2017 – Opinión del Consejo Fiscal sobre el Proyecto de Ley que dispone la aplicación de la cláusula de excepción a las reglas macrofiscales del Sector Público No Financiero,Informe,1.0,2017,03/05/2017,5,22,"Finalmente, el CF opina que la caída de la presión tributaria en los últimos años manifiesta la presencia de Un problema estructural en las finanzas públicas que puede poner en riesgo la consolidación fiscal propuesta al 2021, el cual la actual administración debe atender con prontitud."
Informe CF N° 007-2016 – Opinión del Consejo Fiscal sobre el Proyecto de declaración de política Macro Fiscal,Informe,7.0,2016,04/10/2016,1,3,"Por su parte, los lineamientos de política fiscal que se establecen son (1) asegurar el compromiso con la sostenibilidad fiscal, (2) minimizar el sesgo pro-cíclico del gasto público, fortaleciendo la simplicidad y transparencia de las finanzas públicas, (3) incrementar los ingresos fiscales permanentes para la consolidación fiscal, (4) fortalecer la gestión de activos y A En el proyecto de DPMF las proyecciones sobre el entorno macroeconómico internacional y local son una extensión de las presentadas en el MIMM 2017-2019 Revisado”. Para el período 2017  2021 se estima que el crecimiento de la economía mundial será de 3,3 por ciento en promedio, y que el índice de precios de exportación crecerá 1 por ciento en promedio, aunque los niveles de precios se mantendrán casi 22 por ciento por debajo de los precios registrados en el año 2013. En el mismo período la economía local se aceleraría y crecería 4,2 por ciento en promedio impulsada por la mayor inversión bruta interna (de -3,1 por ciento en 2016 a 5,0 por ciento en 2017  2021), y por un mayor crecimiento de los sectores no primarios (de 3,0 por ciento en 2016 a 4,8 por ciento en 2017  2021)."
Informe CF N° 007-2016 – Opinión del Consejo Fiscal sobre el Proyecto de declaración de política Macro Fiscal,Informe,7.0,2016,04/10/2016,3,8,"Asegurar permanentemente la sostenibilidad fiscal El CF valora el compromiso con la consolidación fiscal expresado en el proyecto de DPMF, que se plasma en la reducción gradual del déficit fiscal desde 3 por ciento del PBI en 2016 a 1 por ciento en 2021, y en mantener el ratio de deuda pública sobre el PBI por debajo del límite legal de 30 por ciento. El CF considera que el proceso de consolidación fiscal y de retiro del impulso fiscal es oportuno en un contexto en el que el nivel de deuda pública viene creciendo a partir del 2013 y en el que el crecimiento económico estaría retornando a su nivel potencial."
Informe CF N° 007-2016 – Opinión del Consejo Fiscal sobre el Proyecto de declaración de política Macro Fiscal,Informe,7.0,2016,04/10/2016,3,9,"Opinión de CF sobre el proyecto de DPME El CF brinda su opinión en el marco de los principios generales para la gestión de la política macro fiscal previstos en el artículo 2 de la LFRTF, el cual establece que “El Estado debe asegurar permanentemente la sostenibilidad fiscal, otorgar predictibilidad al financiamiento del gasto público, desvinculándolo del componente más volátil de los ingresos públicos, y gestionar de manera adecuada los riesgos fiscales de corto y largo plazo.”."
Informe CF N° 007-2016 – Opinión del Consejo Fiscal sobre el Proyecto de declaración de política Macro Fiscal,Informe,7.0,2016,04/10/2016,6,15,"Por otro lado, una adecuada gestión de riesgos fiscales implica también el reconocimiento de la totalidad de las obligaciones y derechos del gobierno en su hoja de balance. Los criterios internacionales para la armonización de estadísticas de finanzas públicas han evolucionado recientemente para tomar en cuenta “otras obligaciones” del gobierno, haciendo más transparente las cuentas fiscales. Si bien la implementación de estos criterios puede llegar a ser ambicioso en algunos casos, existen alternativas relativamente sencillas para estimar algunas de estas obligaciones e incorporarlas en el análisis de sostenibilidad fiscal”."
Informe CF N° 007-2016 – Opinión del Consejo Fiscal sobre el Proyecto de declaración de política Macro Fiscal,Informe,7.0,2016,04/10/2016,6,16,"En este sentido, el CF sugiere incorporar dentro del actual análisis de sostenibilidad de la deuda los efectos que tendrían el resto de obligaciones fiscales cuantificables. En particular, las contingencias fiscales explícitas que ya se encuentran estimadas, con su respectiva probabilidad de activación, así como las obligaciones previsionales en un horizonte mayor al de cinco años. De igual forma, este análisis debe ser complementado con posibles medidas correctivas que aseguren la convergencia de la deuda a niveles inferiores al límite legal establecido, en caso se estime plausible que la deuda supere este límite bajo los escenarios de estrés implementados."
Informe CF N° 007-2016 – Opinión del Consejo Fiscal sobre el Proyecto de declaración de política Macro Fiscal,Informe,7.0,2016,04/10/2016,7,17,"Teniendo en cuenta lo expuesto, el CF valora el compromiso con la consolidación fiscal expresado en el proyecto de DPMF, que se plasma en la reducción gradual del déficit fiscal manteniendo el nivel de deuda pública por debajo del límite legal."
Informe CF N° 007-2016 – Opinión del Consejo Fiscal sobre el Proyecto de declaración de política Macro Fiscal,Informe,7.0,2016,04/10/2016,5,23,"Gestión de riesgos fiscales y sostenibilidad fiscal Una gestión adecuada e integral de riesgos fiscales contribuye a afianzar la sostenibilidad de las finanzas públicas, permitiendo asegurar un adecuado nivel de espacio fiscal para implementar políticas estabilizadoras en el corto plazo y promover el desarrollo económico en el largo plazo. Los riesgos fiscales se entienden como todos aquellos factores que pueden desviar los resultados fiscales de sus previsiones, y surgen como consecuencia de diversas razones (choques macroeconómicos y financieros, desastres naturales, etc.)”. Es por ello que la disponibilidad de información integral sobre las fuentes de vulnerabilidad, así como el análisis y comprensión de sus implicancias fiscales, permite desarrollar acciones que mitiguen tanto la exposición a estos riesgos como sus efectos."
Informe CF N° 007-2016 – Opinión del Consejo Fiscal sobre el Proyecto de declaración de política Macro Fiscal,Informe,7.0,2016,04/10/2016,7,25,"El CF recomienda elaborar un plan contingente en caso los ingresos fiscales sean menores que los previstos en el proyecto de DPMF, evitando asumir mayores compromisos de gasto en previsión de ingresos que pueden ser inciertos y/o transitorios. pasivos públicos dentro de un análisis integral que contemple los riesgos fiscales subyacentes, (5) sostener un alto nivel de inversión pública, eficiente y con adecuado mantenimiento y equipamiento, y (6) brindar mayor asistencia técnica a los gobiernos regionales y locales en materia de finanzas públicas. financiamiento del déficit fiscal y así reducir más rápidamente el ratio de endeudamiento sobre el PBI. Al respecto, el CF señala que este lineamiento no reduciría el ratio de deuda neta, medida que es utilizada por algunas calificadoras de riesgo para la evaluación de la capacidad de pago de la deuda soberana'. Además, muchos de esos recursos no son de libre disponibilidad del gobierno central, sino que su uso está definido para fines específicos de acuerdo a lo establecido en la normatividad vigente” y en algunos casos su utilización está sujeta a situaciones muy específicas."
